"crisis_code","where","iso3","year","era","candidate","r","log_lagged_gdppc","polity","currency_regime","exp","debt","gap_sum","guarantees_d","lending_d","capital_injections_d","restructuring_d","asset_management_d","rules_d","noi_d","other_d","chron_bvx","chron_lv","chron_rr","chron_st","n_chronologies","n_chron_clean","n_chron_3chron","n_chron_3chron_raw","maddison_priority","currency_regime_binary"
"AUS-1893","Australia","AUS",1893,"1870_1913",0,0,NA,NA,NA,NA,51.709701538086,-0.467872125258616,1,1,0,1,0,1,0,1,1,0,1,1,3,3,3,3,0,NA
"CUB-1893","Cuba","CUB",1893,"1870_1913",1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ITA-1893","Italy","ITA",1893,"1870_1913",0,0,8.01201823915906,-4,NA,14.035900115967,116.06999969482,0.037487440934755,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,NA
"MEX-1893","Mexico","MEX",1893,"1870_1913",0,0,NA,-9,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,1,0,2,2,2,2,0,NA
"NLD-1893","Netherlands","NLD",1893,"1870_1913",0,0,8.54305585094196,-2,NA,11.911299705505,101.36799621582,0.0181129681296555,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,NA
"NZL-1893","New Zealand","NZL",1893,"1870_1913",0,0,8.70930004894499,10,NA,13.197600364685,120.49099731445,0.0306609230973024,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,NA
"URY-1893","Uruguay","URY",1893,"1870_1913",0,0,8.20985248130127,-3,NA,NA,NA,0.417343726039459,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,NA
"USA-1893","United States","USA",1893,"1870_1913",0,0,8.89892053492156,9,NA,2.5223801136017,6.3239598274231,-0.62783477851722,0,1,0,0,0,1,0,0,1,0,1,1,3,3,3,3,1,NA
"CAN-1894","Canada","CAN",1894,"1870_1913",1,0,8.22147894726719,9,NA,6.2787799835205,42.370300292969,-0.154518693646486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHL-1895","Chile","CHL",1895,"1870_1913",1,0,7.99900721324395,3,NA,11.869999885559,25.339399337769,0.393056748175403,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"TUR-1895","Ottoman Empire","TUR",1895,"1870_1913",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"FRA-1896","France","FRA",1896,"1870_1913",1,0,8.31752199628717,7,NA,11.979299545288,105.13500213623,0.202486127915101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"RUS-1896","Russia","RUS",1896,"1870_1913",0,0,NA,NA,NA,14.953700065613,78.947402954102,NA,0,1,1,0,0,0,1,0,1,0,1,0,2,2,2,2,0,NA
"AUS-1897","Australia","AUS",1897,"1870_1913",1,0,NA,NA,NA,NA,58.130599975586,0.341998719034886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"BRA-1897","Brazil","BRA",1897,"1870_1913",0,0,6.81892406527552,-3,NA,11.880900382996,68.714698791504,0.11676492312652,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"CHN-1897","China","CHN",1897,"1870_1913",0,0,NA,-6,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"IND-1897","India","IND",1897,"1870_1913",1,0,NA,NA,NA,5.9988098144531,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
"SWE-1897","Sweden","SWE",1897,"1870_1913",0,0,8.00736706798333,-4,NA,6.421802520752,15.958299636841,0.244284741270306,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"CHL-1898","Chile","CHL",1898,"1870_1913",0,0,8.07402621612406,3,NA,12.039999961853,29.885200500488,0.267047999339224,1,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"NOR-1898","Norway","NOR",1898,"1870_1913",0,0,8.07651532755233,10,NA,9.944390296936,21.372699737549,-0.18397243199372,1,1,1,1,0,0,0,0,1,0,1,1,3,3,3,3,0,NA
"URY-1898","Uruguay","URY",1898,"1870_1913",0,0,8.28576542051433,-3,NA,NA,NA,-0.64868570120656,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,NA
"BRA-1900","Brazil","BRA",1900,"1870_1913",0,0,6.80793494369993,-3,NA,15.504699707031,54.870998382568,0.2733509279013,0,1,0,1,0,0,0,0,1,0,1,0,2,2,2,2,0,NA
"CHN-1900","China","CHN",1900,"1870_1913",1,0,NA,-6,NA,NA,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
"FIN-1900","Finland","FIN",1900,"1870_1913",0,0,NA,NA,NA,6.8041200637817,NA,-0.114792221195363,0,1,0,1,0,0,0,0,1,0,1,0,2,2,2,2,0,NA
"DEU-1901","Germany","DEU",1901,"1870_1913",0,0,8.4675826908629,1,NA,18.853500366211,40.762901306152,-0.297765357073841,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,1,NA
"JPN-1901","Japan","JPN",1901,"1870_1913",0,0,7.66070349524574,1,NA,1.2278599739075,22.887500762939,-0.18629590166065,0,0,0,0,0,0,0,1,1,0,1,1,3,3,3,3,1,NA
"DNK-1902","Denmark","DNK",1902,"1870_1913",0,0,8.50673873351238,-1,NA,5.55157995224,17.564300537109,0.0227815534663102,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,2,0,NA
"FRA-1904","France","FRA",1904,"1870_1913",0,0,8.414717399827,8,NA,11.003600120544,92.105697631836,-0.000304529394898262,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,NA
"JPN-1904","Japan","JPN",1904,"1870_1913",0,0,7.69797091086251,1,NA,2.4834899902344,35.627300262451,-0.110442197505795,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,NA
"NOR-1905","Norway","NOR",1905,"1870_1913",1,0,8.09803475617607,10,NA,9.1448001861572,32.470600128174,0.182334833058944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"RUS-1905","Russia","RUS",1905,"1870_1913",1,0,NA,NA,NA,23.819700241089,62.215400695801,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"USA-1905","United States","USA",1905,"1870_1913",1,0,9.06689236038738,9,NA,2.2143800258636,4.4201598167419,0.255918022625505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"CAN-1906","Canada","CAN",1906,"1870_1913",0,0,8.64435433703292,9,NA,4.233570098877,19.398399353027,-0.0323928530774703,1,1,1,0,0,0,0,1,1,0,1,1,3,3,3,3,0,NA
"CHE-1907","Switzerland","CHE",1907,"1870_1913",1,0,8.93380354654384,10,NA,4.0313301086426,2.688600063324,-0.320448451604609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHL-1907","Chile","CHL",1907,"1870_1913",0,0,8.20740183337636,3,NA,14.409999847412,29.850099563599,0.488162150306241,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2,0,NA
"DEU-1907","Germany","DEU",1907,"1870_1913",0,0,8.52198170814803,1,NA,17.771799087524,37.383701324463,-0.0386767851963388,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,2,1,NA
"DNK-1907","Denmark","DNK",1907,"1870_1913",0,0,8.59840444684106,3,NA,5.411159992218,14.73929977417,0.0657939277660134,1,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,0,NA
"EGY-1907","Egypt","EGY",1907,"1870_1913",0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"FRA-1907","France","FRA",1907,"1870_1913",0,0,8.45340105832846,8,NA,10.015199661255,77.854797363281,0.0707266763375795,0,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,NA
"ITA-1907","Italy","ITA",1907,"1870_1913",0,0,8.20303024171486,-1,NA,11.37469959259,85.799797058105,0.0158937646749946,1,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,1,NA
"JPN-1907","Japan","JPN",1907,"1870_1913",0,0,7.75318452316445,1,NA,2.7037100791931,61.582698822021,-0.244611621230417,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,1,NA
"MEX-1907","Mexico","MEX",1907,"1870_1913",0,0,7.66387725870347,-9,NA,4.4756999015808,NA,NA,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,NA
"NLD-1907","Netherlands","NLD",1907,"1870_1913",0,0,8.66042735950215,-2,NA,9.8552703857422,77.782897949219,-0.0674989771371068,0,0,0,0,0,0,1,0,1,0,0,1,2,2,2,2,1,NA
"SWE-1907","Sweden","SWE",1907,"1870_1913",0,0,8.25062008217469,-3,NA,7.8410305976868,15.702899932861,-0.063633684947729,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,0,NA
"USA-1907","United States","USA",1907,"1870_1913",0,0,9.20834967184685,9,NA,1.8760900497437,3.7162799835205,-0.581200135137554,0,1,0,0,0,0,0,1,1,0,1,1,3,3,3,3,1,NA
"CAN-1908","Canada","CAN",1908,"1870_1913",0,0,8.7285879956959,9,NA,7.9513897895813,22.856399536133,-0.341094300736124,0,1,0,0,0,0,0,0,1,0,1,1,3,3,3,3,0,NA
"GBR-1908","United Kingdom","GBR",1908,"1870_1913",0,0,8.96890555068972,8,NA,7.3242301940918,35.676601409912,-0.275824105927317,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,NA
"IDN-1908","India","IDN",1908,"1870_1913",0,0,NA,NA,NA,NA,NA,0.237464289244309,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,NA
"USA-1909","United States","USA",1909,"1870_1913",1,0,9.10230696510296,9,NA,2.2641799449921,3.7477600574493,0.205544496433824,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"CHE-1910","Switzerland","CHE",1910,"1870_1913",0,0,8.9693330722747,10,NA,4.147029876709,3.1709198951721,-0.293873953246324,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,2,0,NA
"CHN-1910","China","CHN",1910,"1870_1913",1,0,NA,-6,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,NA
"DEU-1911","Germany","DEU",1911,"1870_1913",1,0,8.58241897633394,2,NA,18.993700027466,40.696300506592,-0.287247584418894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"EGY-1911","Egypt","EGY",1911,"1870_1913",1,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"GBR-1911","United Kingdom","GBR",1911,"1870_1913",1,0,8.95131054209756,8,NA,8.0490102767944,31.614400863647,0.188232956912434,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA
"AUT-1912","Austria","AUT",1912,"1870_1913",1,0,8.58746524440157,-4,NA,17.290300369263,61.355800628662,-0.730812013555566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHE-1912","Switzerland","CHE",1912,"1870_1913",1,0,8.99267447836485,10,NA,2.4460101127625,2.8353199958801,-0.384663260897742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ESP-1913","Spain","ESP",1913,"1870_1913",0,0,7.97762509878459,6,NA,11.284399986267,75.216400146484,0.00788013170714289,0,1,0,0,0,1,0,0,1,0,0,1,2,2,2,2,1,NA
"IND-1913","India","IND",1913,"1870_1913",0,0,NA,NA,NA,5.5618000030518,25.572700500488,-0.0385727646305279,0,1,0,0,0,0,0,0,1,0,1,0,2,2,2,2,0,NA
"MEX-1913","Mexico","MEX",1913,"1870_1913",0,0,7.66434663209862,0,NA,3.0688400268555,15.648099899292,-0.276646043182094,1,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"ARG-1914","Argentina","ARG",1914,"1914_1945",0,0,8.70814407490825,2,NA,8.6430196762085,24.64999961853,-1.12320301277522,0,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"AUT-1914","Austria","AUT",1914,"1914_1945",1,0,8.61667646990119,-4,NA,NA,NA,-1.36028533618717,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"BEL-1914","Belgium","BEL",1914,"1914_1945",0,0,8.81388455802561,NA,NA,NA,NA,-0.835682186436222,0,1,0,1,0,1,0,0,1,0,1,0,2,2,2,2,0,NA
"BRA-1914","Brazil","BRA",1914,"1914_1945",0,0,6.95272864462487,-3,NA,16.319200515747,NA,-0.160494926192119,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,NA
"CAN-1914","Canada","CAN",1914,"1914_1945",1,0,8.86615849228492,9,NA,10.062899589539,30.629699707031,-0.600817369931796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"CHE-1914","Switzerland","CHE",1914,"1914_1945",0,0,9.00847631029128,10,NA,NA,NA,-0.586276893674185,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,NA
"DEU-1914","Germany","DEU",1914,"1914_1945",0,0,8.66819606495276,2,NA,NA,NA,-1.19068464283241,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,NA
"EGY-1914","Egypt","EGY",1914,"1914_1945",0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,NA
"FRA-1914","France","FRA",1914,"1914_1945",0,0,8.62245370207373,8,NA,NA,NA,-0.843718720751099,0,0,0,0,0,1,0,0,1,0,1,0,2,2,2,2,1,NA
"GBR-1914","United Kingdom","GBR",1914,"1914_1945",0,0,9.01335177813882,8,NA,24.580099105835,27.271200180054,0.116159399353954,0,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,1,NA
"GRC-1914","Greece","GRC",1914,"1914_1945",1,0,7.53689712956617,10,NA,NA,NA,0.149330573054345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"IRL-1914","Ireland","IRL",1914,"1914_1945",1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
"ITA-1914","Italy","ITA",1914,"1914_1945",0,0,8.30819906320645,-1,NA,23.739900588989,82.002899169922,-0.522785584988569,0,1,0,0,0,1,0,0,1,0,1,0,2,2,2,2,1,NA
"JPN-1914","Japan","JPN",1914,"1914_1945",0,0,7.79590370491001,1,NA,2.0261700153351,55.924800872803,0.514973288220353,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,2,1,NA
"NLD-1914","Netherlands","NLD",1914,"1914_1945",0,0,8.77245537261191,-2,NA,NA,63.668800354004,-0.550616254217594,0,0,0,0,0,1,0,0,1,0,1,0,2,2,2,2,1,NA
